brand,img_url,price
tudor,https://cdn2.chrono24.com/images/uhren/14228469-9sywic9rh2o1r761tbbbk9lj-Square210.jpg,2564
tudor,https://cdn2.chrono24.com/images/uhren/images_26/s7/14109726_s210_v1580914898301.jpg,4873
tudor,https://cdn2.chrono24.com/images/uhren/images_68/s9/10601968_s210_v1551890945981.jpg,8584
tudor,https://cdn2.chrono24.com/images/uhren/14244077-y6niqmc2rm1o0tgl5n9ubu4b-Square210.jpg,3013
tudor,https://cdn2.chrono24.com/images/uhren/images_90/s6/13197690_s210_v1576080346258.jpg,2450
tudor,https://cdn2.chrono24.com/images/uhren/images_35/s1/11631135_s210_v1568656404258.jpg,9799
tudor,https://cdn2.chrono24.com/images/uhren/images_15/s7/10080715_s210.jpg?v=1547573552243,1526
tudor,https://cdn2.chrono24.com/images/uhren/images_70/s0/12750070_s210_v1572082526292.jpg,2495
tudor,https://cdn2.chrono24.com/images/uhren/images_42/s6/4361642_s210.jpg?v=1,2292
tudor,https://cdn2.chrono24.com/images/uhren/images_98/s9/12218998_s210_v1566814799556.jpg,6950
tudor,https://cdn2.chrono24.com/images/uhren/images_72/s5/13246572_s210_v1576534005599.jpg,1650
tudor,https://cdn2.chrono24.com/images/uhren/images_06/s9/13544906_s210_v1578923689068.jpg,6000
tudor,https://cdn2.chrono24.com/images/uhren/images_41/s3/12261341_s210_v1567350620517.jpg,3379
tudor,https://cdn2.chrono24.com/images/uhren/images_83/s8/13381883_s210_v1577725215240.jpg,2850
tudor,https://cdn2.chrono24.com/images/uhren/images_64/s3/12382364_s210_v1568390764940.jpg,3100
tudor,https://cdn2.chrono24.com/images/uhren/images_50/s7/14096750_s210_v1580861361516.jpg,2475
tudor,https://cdn2.chrono24.com/images/uhren/images_84/s7/12798784_s210_v1572532873973.jpg,650
tudor,https://cdn2.chrono24.com/images/uhren/images_33/s7/14155733_s210_v1581081838480.jpg,2495
tudor,https://cdn2.chrono24.com/images/uhren/images_98/s1/13121198_s210_v1575622858874.jpg,3395
tudor,https://cdn2.chrono24.com/images/uhren/images_22/s6/14231622_s210_v1581576331699.jpg,2963
tudor,https://cdn2.chrono24.com/images/uhren/images_08/s7/12726708_s210_v1571867289746.jpg,2419
tudor,https://cdn2.chrono24.com/images/uhren/images_16/s0/9706016_s210.jpg?v=1543495988427,1697
tudor,https://cdn2.chrono24.com/images/uhren/images_37/s1/12731137_s210_v1571909235463.jpg,2504
tudor,https://cdn2.chrono24.com/images/uhren/images_88/s0/13953088_s210_v1580299153209.jpg,8000
tudor,https://cdn2.chrono24.com/images/uhren/images_22/s1/11420122_s210_v1560008227862.jpg,3000
tudor,https://cdn2.chrono24.com/images/uhren/images_51/s6/13166651_s210_v1579159288392.jpg,2950
tudor,https://cdn2.chrono24.com/images/uhren/images_65/s1/12999165_s210_v1574341299598.jpg,2920
tudor,https://cdn2.chrono24.com/images/uhren/images_74/s0/14172074_s210_v1581158812797.jpg,2250
tudor,https://cdn2.chrono24.com/images/uhren/images_60/s3/13608360_s210_v1579130149056.jpg,2630
tudor,https://cdn2.chrono24.com/images/uhren/images_65/s2/12915265_s210_v1573563015790.jpg,3000
tudor,https://cdn2.chrono24.com/images/uhren/images_08/s1/12185108_s210_v1566414164757.jpg,2795
tudor,https://cdn2.chrono24.com/images/uhren/images_35/s5/13735535_s210_v1579594704055.jpg,1952
